[BEGIN NEW SIMULATION BATCH]
[SIMULATION ITERATION 0]
RTL.stage1_f_reset_reqs.full_reg1 = 0
__VLG_I_imem_master_arreadyX6 = 0
RTL.near_mem.dcache.master_xactor_f_rd_data.full_reg1 = 1
__VLG_I_imem_master_wreadyX5 = 0
input1333X7 = 110000001100010111110001101110001101011010011101001100111010
__VLG_I_dmem_master_rrespX8 = 11
RTL.near_mem.icache.ram_state_and_ctag_cset.arb2X6 = 10101000100010001010111
ILA.x4_randinitX1 = 111101100011110010111001110000
rstX8 = 0
rstX4 = 1
input8377X10 = 1010
input2970X7 = 1101101000100111110000101111011001001011100101000101000100100110
|RTL.gpr_regfile.regfile.arr[31]1| = 100010100010101010001100110
RTL.near_mem.icache.ram_word64_set.DOB_R1 = 1100100111010000010011000111100001000110110110011100101101001101
input1485X5 = 110110100010000010001101011110101011010101001001010100110000001
RTL.stage1_rg_full1 = 1
__VLG_I_imem_master_ridX6 = 110
input3543X7 = 1100011100010111100110111011100111110101110000011001000110010111
rstX10 = 0
|RTL.gpr_regfile.regfile.arr[25]1| = 11011001011101011100110111111000
RTL.near_mem.dcache.ram_word64_set.arb2X6 = 1111001101101100011010110001110100000100110100000111100111001
input6166X7 = 1110010010111110100101111011100000111001001011100100100000011001
input6184X7 = 1011101000001110101100011010110110011100101111101101111111110101
input6739X7 = 1000100110000011001001001101111000000110011101000110010010111001
input16226X7 = 10111
input16224X8 = 10101110001110100100101010011010
input8377X7 = 1011
__VLG_I_hart0_server_reset_request_putX5 = 1
__VLG_I_EN_hart0_server_reset_response_getX6 = 0
RTL.near_mem.icache.f_reset_reqs.data0_reg1 = 1
RTL.csr_regfile.csr_mip.rg_msip1 = 0
__VLG_I_dmem_master_awreadyX6 = 1
RTL.gpr_regfile.f_reset_rsps.full_reg1 = 0
RTL.near_mem.dcache.ram_state_and_ctag_cset.arb2X7 = 11101101010101001001111
__VLG_I_imem_master_awreadyX8 = 0
RTL.near_mem.icache.MUX_rg_cset_in_cache$write_1__VAL_1_any_valX6 = 1101111
ILA.x301 = 10110001010100100111000110111010
__VLG_I_imem_master_bvalidX5 = 1
RTL.near_mem.dcache.rg_ld_val1 = 1101001100101010011110101111011100010011011000111001110001011001
__VLG_I_imem_master_wreadyX6 = 1
input1333X8 = 1011100111001110000000011001000000111110101000101011111011111101
__VLG_I_dmem_master_rrespX9 = 1
RTL.near_mem.icache.ram_state_and_ctag_cset.arb2X7 = 10110101010110010101010
__VLG_I_dmem_master_rlastX8 = 1
RTL.near_mem.icache.ram_word64_set.arb2X7 = 1110100010011110111110101001111010101110100111010001011010101001
ILA.x30_randinitX2 = 11010010111100011111101110101000
rstX9 = 0
__VLG_I_dmem_master_wreadyX8 = 0
RTL.near_mem.dcache.master_xactor_f_rd_data.data0_reg1 = 11010111110000000001111101010011001001001011001011011010111011000110100
rstX5 = 0
input8377X11 = 1010
ILA.x5_randinitX12 = 101100011101100010110000010111
RTL.near_mem.dcache.MUX_rg_cset_in_cache$write_1__VAL_1_any_valX1 = 10100
____auxvar36__recorder_init__X8 = 1
input2970X8 = 1011101011011111100101011100010000100100001011101110101100000101
input6166X1 = 111111010001100100101110111111101001001010010100101101100011010
____auxvar16__recorder_init__X8 = 10010000111001010011010101101111
input2988X8 = 1000111000101011010101000111111001110001000110111001101011011101
__auxvar17__recorder1 = 110001101100111100111111101101
____auxvar31__recorder_init__X5 = 111111110010000110011101111010
input3543X8 = 101000001100111001001110011100110110011000010011010001000010101
input4587X8 = 1010101110010001001011001100110000000000000011101001011111110010
RTL.near_mem.dcache.ram_word64_set.arb2X7 = 1101000101100011001000001110100101100011111111100000101000010101
input4682X8 = 1001100000011101100111111111110110001001010010000110110110101110
__auxvar7__recorder1 = 11101001001001110110100100101011
____auxvar29__recorder_init__X5 = 1000010000000001100101101001
input6739X8 = 10100110111010100011110001000000010011010000110111010001010
ILA.x221 = 10010001101000000001100011000111
____auxvar32__recorder_init__X5 = 10001001011011001111011110000000
input16226X8 = 11110
__VLG_I_hart0_server_reset_request_putX6 = 0
__VLG_I_EN_hart0_server_reset_response_getX7 = 1
RTL.near_mem.dcache.MUX_rg_cset_in_cache$write_1__VAL_1_any_valX7 = 1010100
__VLG_I_imem_master_rdataX8 = 1010001011100101101100110101100110011011110101000101000100110100
__VLG_I_dmem_master_awreadyX7 = 1
__VLG_I_dmem_master_arreadyX7 = 0
__VLG_I_dmem_master_ridX8 = 0
RTL.near_mem.icache.MUX_rg_cset_in_cache$write_1__VAL_1_any_valX7 = 1000111
__VLG_I_imem_master_arreadyX8 = 0
__auxvar28__recorder1 = 10001100000001000110010111010111
__VLG_I_imem_master_bvalidX6 = 0
RTL.near_mem.icache.ram_state_and_ctag_cset.arb2X8 = 1001100100101010101101
__VLG_I_dmem_master_rlastX9 = 1
RTL.near_mem.icache.ram_word64_set.arb2X8 = 1010010110000110101110001100101000110111111011101011000010010100
rstX6 = 1
input8377X12 = 100
input2053X9 = 100101010101010011101100101010000111111001011011101010101110110
input6184X1 = 1010100100101110000110101011100100110111011101000110010010101010
____auxvar15__recorder_init__X8 = 1000010001000111000001000110010
__VLG_I_imem_master_rlastX8 = 1
input5249X1 = 110110011001001110111111101000001110000111100100111100001110011
____auxvar17__recorder_init__X8 = 11000000000110111010000110010111
__VLG_I_imem_master_rrespX8 = 1
input6739X1 = 100011100100011000001101010001110100011100101000111001101101001
____auxvar14__recorder_init__X8 = 11000101010110011101001111101010
__VLG_I_imem_master_ridX8 = 1000
input2988X9 = 101111001111001111100111110101101110011100101101110011100101011
input4587X9 = 1100010000110000101100010101010010011111100110001100111100001101
RTL.near_mem.dcache.ram_word64_set.arb2X8 = 1011101101101001101001110110000100000001011110110110111110000111
ILA.x18_randinitX5 = 10100101101101111110010001100000
|RTL.gpr_regfile.regfile.arr[22]1| = 11001001001101010011011101100000
input4682X9 = 1111101000011011101101011111101100011010010001101101101011010000
ILA.x20_randinitX5 = 101101001001100101101000011100
RTL.gpr_regfile.rg_state1 = 1
input6184X9 = 1111011001111011001000010101101011010101010000010000111100110000
____auxvar32__recorder_init__X6 = 11111100101001110011001010110100
ILA.x16_randinitX5 = 10111110100010011001100010001
ILA.x231 = 1010000010000011000011111000101
input16226X9 = 11110
ILA.x23_randinitX5 = 11110010111011011110110101010111
RTL.near_mem.icache.rg_ld_val1 = 1110001010011100101101000000100000011111111000011010011001010011
input2053X6 = 10001011101101011011001101011010100111010001110011000001011
rstX3 = 0
input8377X9 = 1011
__VLG_I_EN_hart0_server_reset_request_putX8 = 1
__VLG_I_EN_hart0_server_reset_response_getX8 = 0
__VLG_I_dmem_master_awreadyX8 = 1
__VLG_I_dmem_master_arreadyX8 = 1
__VLG_I_dmem_master_rvalidX9 = 0
__VLG_I_dmem_master_rdataX9 = 1000101101101001100101010110100101011001011101010110010101000000
RTL.near_mem.icache.MUX_rg_cset_in_cache$write_1__VAL_1_any_valX8 = 1000011
____auxvar19__recorder_init__X8 = 11111110110111000001010000000110
__VLG_I_imem_master_wreadyX8 = 0
RTL.near_mem.icache.ram_word64_set.arb2X9 = 11010101000100000001110101100111110011111101001111010001100101
input2970X10 = 10011001001111010000000101001001110011100010111001111110010000
____auxvar15__recorder_init__X9 = 100101001010010111101111010010
__VLG_I_imem_master_rlastX9 = 0
____auxvar17__recorder_init__X9 = 100010001111011100000110101
__VLG_I_imem_master_rrespX9 = 1
ILA.x4_randinitX12 = 11000010101110101000010111000001
rstX12 = 0
____auxvar27__recorder_init__X1 = 11110110100110001101110001101011
____auxvar27__recorder_init__X2 = 1001111001000110111010100111101
____auxvar27__recorder_init__X3 = 1110001001010001001001110111101
____auxvar27__recorder_init__X5 = 11011000000001010000001110100010
ILA.x31_randinitX12 = 1000001010001001101110001001011
ILA.pc_randinitX6 = 1000010111100101010011000100111
____auxvar26__recorder_init__X1 = 10101011110111011000001111000000
____auxvar26__recorder_init__X2 = 11010110110000101000010011111011
____auxvar26__recorder_init__X3 = 10111001111010010001011011000000
____auxvar26__recorder_init__X6 = 10011111100100000101110100011
RTL.near_mem.dcache.ram_state_and_ctag_cset.arb2X1 = 1010000011101100101011
ILA.x30_randinitX12 = 111001110101011110000010110111
__auxvar25__recorder1 = 11110000100011010101100100001100
____auxvar25__recorder_init__X1 = 11010011110000110101101000011100
____auxvar25__recorder_init__X2 = 111001001001010110000110111011
____auxvar25__recorder_init__X3 = 1001100010011100110100011100111
____auxvar25__recorder_init__X5 = 1101001100011001111001100001011
____auxvar25__recorder_init__X8 = 11111100100001000000011011111001
RTL.near_mem.dcache.ram_word64_set.arb2X1 = 1111101001001110001001100011110001110000110101001101001111101100
ILA.x3_randinitX12 = 10111001110001000011010101110110
____auxvar24__recorder_init__X2 = 10101011100010001011011010
____auxvar24__recorder_init__X3 = 10000110101100011010001100001001
ILA.x29_randinitX12 = 101100100000010100111000011110
____auxvar23__recorder_init__X2 = 1100100010100011011110100100111
____auxvar23__recorder_init__X3 = 10111001110001111111000000111010
____auxvar23__recorder_init__X9 = 1100111011000011100111001011101
____auxvar23__recorder_init__X10 = 1001001100010111100101111000111
____auxvar23__recorder_init__X11 = 1110101111100101001000011111011
____auxvar23__recorder_init__X12 = 1100110010100000110001000111100
RTL.near_mem.icache.ram_word64_set.arb2X1 = 111100010100100110100001110000110000101000111001010101111011110
ILA.x28_randinitX12 = 10000100000101100000101010010
____auxvar22__recorder_init__X2 = 1100001111001100111001001110110
____auxvar22__recorder_init__X3 = 1011110111001010110011011111111
|RTL.gpr_regfile.regfile.arr[20]1| = 100100111010110101111110111110
____auxvar22__recorder_init__X5 = 1010100110000111000010000100110
____auxvar22__recorder_init__X6 = 1001000110111100111011000011011
ILA.x27_randinitX12 = 11010011000010101001001100010011
____auxvar21__recorder_init__X2 = 110111001101111001110110100100
____auxvar21__recorder_init__X3 = 10110110101001000100111001010100
__auxvar26__recorder1 = 1111110010010010100000110111101
____auxvar21__recorder_init__X5 = 10001101010010111000100001111111
____auxvar21__recorder_init__X6 = 1000011101110000100010011110001
input1485X1 = 1001000011000110101000111111000111110111000000110111001101111110
ILA.x26_randinitX12 = 11100110000111001010011011000010
____auxvar20__recorder_init__X2 = 110100011110010010000010111101
____auxvar20__recorder_init__X3 = 10000011000100100101111000001100
RTL.near_mem.dcache.rg_op1 = 0
____auxvar20__recorder_init__X5 = 110111111010010010101100110110
____auxvar20__recorder_init__X8 = 1001110011110101011011010
ILA.x25_randinitX12 = 1110010011101011001010111000101
____auxvar19__recorder_init__X1 = 10100110100000011111110100001110
____auxvar19__recorder_init__X2 = 11110001111011010010101100111011
____auxvar19__recorder_init__X3 = 10110011101000101001000011100011
____auxvar19__recorder_init__X5 = 1100001010011110101110011101101
____auxvar19__recorder_init__X6 = 1100110101001000100001101111000
____auxvar18__recorder_init__X1 = 11100001100010100100001011001001
____auxvar18__recorder_init__X2 = 10110111011111000111111000001000
____auxvar18__recorder_init__X3 = 110100000000101001111111110100
|RTL.gpr_regfile.regfile.arr[12]1| = 1100111010100101010010000011000
____auxvar18__recorder_init__X5 = 10011110000001111001010010011
____auxvar18__recorder_init__X6 = 11000011101100000100001101001011
ILA.x23_randinitX12 = 10000100110010001010011010100100
____auxvar17__recorder_init__X2 = 10101000100100110110011001001001
____auxvar17__recorder_init__X3 = 100000111111100011111001001001
RTL.near_mem.icache.master_xactor_f_wr_addr.empty_reg1 = 0
____auxvar17__recorder_init__X5 = 10111000101010110001011110110011
____auxvar17__recorder_init__X6 = 1111110100011101100011010011010
ILA.x22_randinitX12 = 1000010011000010001001000001001
____auxvar16__recorder_init__X1 = 10001100001001010111010011110010
____auxvar16__recorder_init__X2 = 101010101111110010111100110001
____auxvar16__recorder_init__X3 = 110110110111000111010000001000
RTL.near_mem.icache.master_xactor_f_rd_addr.empty_reg1 = 0
____auxvar16__recorder_init__X5 = 10101100000010100010000111000110
____auxvar16__recorder_init__X9 = 1011100101000100001101110001101
__auxvar0__delay_d_01 = 0
____auxvar16__recorder_init__X10 = 11101000011111100110100000010
____auxvar16__recorder_init__X11 = 11010011101011100000110001010100
__VLG_I_dmem_master_rlastX1 = 0
____auxvar16__recorder_init__X12 = 1111001011010101000011111000000
ILA.x21_randinitX12 = 11110000101011000111100110100101
____auxvar34__recorder_init__X12 = 1
____auxvar15__recorder_init__X1 = 1110110011011001100010100010001
____auxvar15__recorder_init__X2 = 1110101110111000010010101101010
____auxvar15__recorder_init__X3 = 10001101100100100000010000010100
____auxvar15__recorder_init__X4 = 11110000001001111110000111101100
|RTL.gpr_regfile.regfile.arr[3]1| = 1100001110101011010000000101110
____auxvar15__recorder_init__X5 = 10010000110000101010011101011001
____auxvar15__recorder_init__X6 = 1000010011000100101110110
____auxvar14__recorder_init__X1 = 101110100100101100100010011100
____auxvar14__recorder_init__X2 = 1010010110010100011000011101000
____auxvar14__recorder_init__X3 = 11011000111111111010010101101011
____auxvar14__recorder_init__X5 = 10110011010100111100101110000001
____auxvar14__recorder_init__X6 = 10001001010101000001100010010001
____auxvar14__recorder_init__X9 = 11010000001000011010010010100
__RESETED__1 = 1
____auxvar14__recorder_init__X10 = 11110101000001110100010000101011
____auxvar14__recorder_init__X11 = 10000110001010010001010110010010
__VLG_I_dmem_master_rdataX1 = 1110110111100010100010010010110000011010010000101000111001010011
____auxvar14__recorder_init__X12 = 10011010101101000110010101000001
RTL.near_mem.icache.MUX_rg_cset_in_cache$write_1__VAL_1_any_valX1 = 1100101
ILA.x2_randinitX12 = 10011011011110010000000111111001
__VLG_I_imem_master_awreadyX10 = 1
__auxvar13__recorder1 = 1101111101111000111101110001101
____auxvar32__recorder_init__X12 = 11001000010100010011111101000010
____auxvar13__recorder_init__X1 = 10101001001011011110111110101001
____auxvar13__recorder_init__X3 = 11000000111000000100111010111
____auxvar13__recorder_init__X4 = 11111011010100111101010001111010
____auxvar13__recorder_init__X5 = 11101111011000110111110001000110
____auxvar13__recorder_init__X6 = 1100101001011000110010001010001
____auxvar13__recorder_init__X8 = 10011101111101111101100111010110
____auxvar13__recorder_init__X9 = 100111111011001010110000110101
____auxvar13__recorder_init__X10 = 1001111010000110110001101010010
____auxvar13__recorder_init__X11 = 11001000000000101010100011100010
__VLG_I_dmem_master_bvalidX1 = 1
____auxvar13__recorder_init__X12 = 111011011010111000100000110001
ILA.x19_randinitX12 = 1100111010110101000100011000111
____auxvar31__recorder_init__X12 = 10110100001000001011101000010
____auxvar12__recorder_init__X1 = 10010010000010111001110010101011
____auxvar12__recorder_init__X2 = 11000001001101011011001110110000
____auxvar12__recorder_init__X3 = 11010011010000001000010110111
____auxvar12__recorder_init__X4 = 111010100000100000110001001110
ILA.x81 = 1011001101000110100110010110010
____auxvar12__recorder_init__X5 = 10100011100000100001111011100100
____auxvar12__recorder_init__X6 = 1011011010100100111101101001
____auxvar12__recorder_init__X9 = 100011111100101010110010000011
____auxvar12__recorder_init__X11 = 10111010111000011100101010000100
____auxvar12__recorder_init__X12 = 10000100100111010011101100101010
__auxvar11__recorder1 = 10001111111101000101001000001011
____auxvar11__recorder_init__X1 = 11101100111101110000001110101010
____auxvar11__recorder_init__X2 = 1101110110000111100111110110111
____auxvar11__recorder_init__X3 = 101110101111101011110111110100
____auxvar11__recorder_init__X4 = 11101100001110010110010010110001
RTL.near_mem.dcache.master_xactor_f_wr_data.full_reg1 = 1
____auxvar11__recorder_init__X5 = 10001110010100010111011110001
____auxvar11__recorder_init__X6 = 111001111011001000010010110000
____auxvar11__recorder_init__X8 = 1010010011001110011100011101100
____auxvar11__recorder_init__X9 = 11001001100011010101001111010100
____auxvar11__recorder_init__X11 = 1110101010000101100101010010011
ILA.x12_randinitX1 = 1001101010101011010001111101011
____auxvar11__recorder_init__X12 = 1001100001000100010001010001110
ILA.x10_randinitX1 = 11111101111100100010000010000111
ILA.x17_randinitX12 = 1000101111000110111011111011001
____auxvar30__recorder_init__X12 = 10000010101010110001101001010101
____auxvar10__recorder_init__X1 = 1100100101100110001100111011011
____auxvar10__recorder_init__X2 = 11101000111101001101110110110011
____auxvar10__recorder_init__X3 = 1111110001000001011110101010110
____auxvar10__recorder_init__X4 = 11101111011010010011111000101011
____auxvar10__recorder_init__X5 = 1110110001110010101010111100010
____auxvar10__recorder_init__X8 = 110111110010000100011110110011
RTL.near_mem.f_reset_rsps.empty_reg1 = 0
____auxvar10__recorder_init__X10 = 10110000100111010110000000100001
____auxvar10__recorder_init__X11 = 11101100111010000111101100101011
ILA.x13_randinitX1 = 11101000111010001101010101000001
____auxvar10__recorder_init__X12 = 11111101010100000111111101000111
ILA.x11_randinitX1 = 10100101001011100100100011011111
ILA.x16_randinitX12 = 10010101010001110011001010100000
ILA.x26_randinitX5 = 11111001110100011100100011110011
__auxvar9__recorder1 = 100001001110001101100000011011
____auxvar9__recorder_init__X1 = 11010000110100010101010011011101
____auxvar9__recorder_init__X2 = 10111101010000000010100101100111
____auxvar9__recorder_init__X3 = 10101010101101000111001111100010
____auxvar9__recorder_init__X4 = 11011011110110110000010000010010
__auxvar19__recorder1 = 10111010100000001111001010011001
____auxvar9__recorder_init__X5 = 10011111110111011100100001001000
____auxvar9__recorder_init__X6 = 10011000011000101000101111001100
____auxvar9__recorder_init__X8 = 11110001001000100110000110010010
____auxvar9__recorder_init__X9 = 100100100111100101000100010001
RTL.near_mem.rg_state1 = 0
____auxvar9__recorder_init__X10 = 11011000001111101100110001010011
____auxvar9__recorder_init__X11 = 1110000000100101111100101110111
____auxvar24__recorder_init__X1 = 11001100001110000111001001010001
____auxvar9__recorder_init__X12 = 1001011011110000011101100010011
ILA.x27_randinitX1 = 1110010001001010000001100100101
ILA.x15_randinitX12 = 10011011010010111010001010011
____auxvar8__recorder_init__X1 = 11110111101000100110010001001101
____auxvar8__recorder_init__X2 = 10001010101010010011111100001011
____auxvar8__recorder_init__X3 = 111101001110001110110101011110
RTL.near_mem.icache.f_fabric_write_reqs.empty_reg1 = 0
____auxvar8__recorder_init__X5 = 1010000111001111101011101111000
____auxvar8__recorder_init__X6 = 1101000000111100110101101110010
____auxvar8__recorder_init__X8 = 11010010101111011110010011010001
ILA.x28_randinitX1 = 10101101101001001011001000001101
ILA.x14_randinitX12 = 100001000101111101011011000000
____auxvar7__recorder_init__X1 = 110110101010111111011001001000
____auxvar7__recorder_init__X2 = 1100101001011111100110010111111
____auxvar7__recorder_init__X3 = 100101011100001000001101001011
____auxvar7__recorder_init__X4 = 10110100011111100100001101101010
____auxvar7__recorder_init__X5 = 100100111110001110001111011000
____auxvar7__recorder_init__X6 = 11101011100001101110011000101000
____auxvar7__recorder_init__X8 = 1001101001111111001010001001010
ILA.x24_randinitX12 = 10110100110110110011111100110101
ILA.pc_randinitX1 = 101010110010100111101000010111
____auxvar7__recorder_init__X9 = 11010010111110000110011011100010
ILA.load_en_randinitX2 = 1
RTL.near_mem.dcache.f_reset_reqs.empty_reg1 = 1
____auxvar7__recorder_init__X10 = 11100011000110001011000011110101
ILA.load_en_randinitX3 = 1
____auxvar7__recorder_init__X11 = 10110101111010111111010111110001
ILA.load_en_randinitX4 = 0
____auxvar23__recorder_init__X1 = 11001101001101011101111001111011
____auxvar7__recorder_init__X12 = 11001001100111010010000001010100
|RTL.gpr_regfile.regfile.arr[30]1| = 1011000110101000001011010111001
ILA.load_en_randinitX5 = 0
ILA.x29_randinitX1 = 10000001011011100011100100011010
ILA.x13_randinitX12 = 10100001101101111110100010001110
ILA.x31_randinitX5 = 10100110111000001000100100100011
__auxvar6__recorder1 = 10100100010010010111010101010001
____auxvar6__recorder_init__X1 = 1111001100111111101000110010101
____auxvar6__recorder_init__X2 = 1101000010110111010000111111000
____auxvar6__recorder_init__X3 = 10111011100110000011000111001010
RTL.near_mem.dcache.master_xactor_f_wr_addr.empty_reg1 = 1
____auxvar6__recorder_init__X5 = 111111101010011001000011001101
____auxvar6__recorder_init__X6 = 10000010110010110011010011101
____auxvar6__recorder_init__X8 = 11110110100100000010001110111
____auxvar6__recorder_init__X9 = 1001011001010011000010111001101
|RTL.gpr_regfile.regfile.arr[7]1| = 1101011000100000000111101101111
____auxvar6__recorder_init__X10 = 10110110001000001100101111000100
____auxvar6__recorder_init__X11 = 1110000101111110110000
____auxvar22__recorder_init__X1 = 100010000010010110000101101000
____auxvar6__recorder_init__X12 = 10010110100111110101101111010101
ILA.x2_randinitX1 = 100110111110001100011101101110
ILA.x12_randinitX12 = 1001010011010111001001100011001
____auxvar5__recorder_init__X1 = 11110001000010010110111100001100
____auxvar5__recorder_init__X2 = 100101100000010000010001111110
____auxvar5__recorder_init__X3 = 10101010011000001010111000011011
__auxvar22__recorder1 = 110111010100111110100001110111
____auxvar5__recorder_init__X5 = 101111011001001111001100010011
____auxvar5__recorder_init__X9 = 1011100101001101101111100001101
|RTL.gpr_regfile.regfile.arr[27]1| = 10001100011100111101010000110111
____auxvar5__recorder_init__X10 = 110111111100110111100001011101
____auxvar5__recorder_init__X11 = 100110110111011111100001101010
____auxvar21__recorder_init__X1 = 10111111100110010001010000111000
____auxvar5__recorder_init__X12 = 11000010010001000111101100000011
input1333X1 = 10011100110001110111010011001011111110101011100110100110111001
ILA.x11_randinitX12 = 10000010101101000101000010001011
____auxvar26__recorder_init__X5 = 11010010001100111010111000101001
__auxvar4__recorder1 = 10011011110110001101011111110
____auxvar4__recorder_init__X1 = 10010110111100101001111011110000
____auxvar4__recorder_init__X3 = 1101101111111100011101111011001
____auxvar4__recorder_init__X5 = 10000101100110001001110110101
____auxvar4__recorder_init__X8 = 111000111101100101111101010100
ILA.x9_randinitX12 = 1101110101101101000010110101000
ILA.load_en_randinitX1 = 0
____auxvar4__recorder_init__X9 = 1010111100001111100101011001101
____auxvar4__recorder_init__X10 = 11111001110011101011100111000111
____auxvar4__recorder_init__X11 = 11111100101000011010101110110
____auxvar20__recorder_init__X1 = 1100010011101100101110110110001
____auxvar4__recorder_init__X12 = 1000110001100011010101000100110
RTL.near_mem.icache.ram_state_and_ctag_cset.arb2X1 = 11110110100110100111000
ILA.x10_randinitX12 = 100000111110110100001001101011
__auxvar3__recorder1 = 11000011101001101100001100101011
____auxvar3__recorder_init__X1 = 11001110101110100101001000000000
____auxvar3__recorder_init__X2 = 101100110101011110011110011011
____auxvar3__recorder_init__X3 = 10011111010100001010111111000101
RTL.f_reset_reqs.full_reg1 = 1
____auxvar3__recorder_init__X5 = 11000000110001110111010111000110
____auxvar3__recorder_init__X8 = 1111011000111011000000111011000
ILA.x1_randinitX12 = 11100010110111111001010100010100
____auxvar24__recorder_init__X5 = 10001000000001101001001010101100
__auxvar2__recorder1 = 11101100110000101111001100000100
ILA.store_en_randinitX6 = 0
____auxvar2__recorder_init__X1 = 11001111010001010111110011100010
____auxvar2__recorder_init__X2 = 10011010010000011110111110000111
____auxvar2__recorder_init__X3 = 100010011110110011001001000010
__auxvar12__recorder1 = 10111100011111110110100001011001
____auxvar2__recorder_init__X5 = 11111010000111000001010111001101
____auxvar2__recorder_init__X8 = 1000001000111110011000101010100
ILA.x01 = 11000011001001101101001101101110
ILA.x18_randinitX12 = 1110011100110111100100101100111
ILA.x0_randinitX1 = 11000110000111001010110010001001
ILA.x0_randinitX2 = 100101000000101110101111111000
ILA.x0_randinitX3 = 10100100000010100111110011100
ILA.x0_randinitX4 = 10100011110111010000011111011010
RTL.stage3_f_reset_rsps.full_reg1 = 1
ILA.x0_randinitX5 = 10011010010011111010010101010011
ILA.x0_randinitX6 = 11001100000110111111100100010111
ILA.x0_randinitX7 = 11110010101101011000000101100101
ILA.x0_randinitX8 = 1101100100110000111001110100
ILA.x0_randinitX9 = 10011101100101111101010110111
RTL.near_mem.dcache.f_reset_rsps.full_reg1 = 1
ILA.x0_randinitX10 = 10001111110110011011000101011000
ILA.x171 = 1100010010100101110011000100010
ILA.x0_randinitX11 = 11010010011101111101001000110101
__ILA_I_instX1 = 11011100010010011110110001100010
ILA.x0_randinitX12 = 11110110000010101010101000111100
__auxvar36__recorder1 = 1
____auxvar36__recorder_init__X1 = 1
____auxvar36__recorder_init__X2 = 1
____auxvar36__recorder_init__X3 = 0
RTL.near_mem.dcache.rg_state1 = 101
____auxvar36__recorder_init__X5 = 1
____auxvar36__recorder_init__X9 = 0
RTL.csr_regfile.csr_mip.rg_meip1 = 0
____auxvar36__recorder_init__X10 = 0
____auxvar36__recorder_init__X11 = 0
____auxvar17__recorder_init__X1 = 10011111111101000111000111000000
____auxvar36__recorder_init__X12 = 1
__auxvar34__recorder1 = 1
____auxvar34__recorder_init__X1 = 1
____auxvar34__recorder_init__X2 = 1
____auxvar34__recorder_init__X3 = 1
__auxvar18__recorder1 = 10001001100010000111100000110001
____auxvar34__recorder_init__X5 = 0
ILA.x20_randinitX12 = 1111111100010001010110000111101
ILA.store_en_randinitX1 = 1
ILA.store_en_randinitX2 = 0
ILA.store_en_randinitX3 = 1
ILA.store_en_randinitX4 = 1
RTL.near_mem.icache.rg_f31 = 1
ILA.store_en_randinitX5 = 0
ILA.store_en_randinitX7 = 0
ILA.store_en_randinitX8 = 0
ILA.store_en_randinitX9 = 1
RTL.near_mem.dcache.master_xactor_f_wr_resp.empty_reg1 = 0
ILA.store_en_randinitX10 = 0
ILA.x281 = 11001100100011011000100111111100
ILA.store_en_randinitX11 = 1
__VLG_I_EN_hart0_server_reset_response_getX1 = 1
ILA.store_en_randinitX12 = 0
____auxvar23__recorder_init__X5 = 11111000010101000001011001010
__auxvar1__recorder1 = 11001111100111111000010110011001
____auxvar3__recorder_init__X12 = 1000000001010000101110001110011
____auxvar1__recorder_init__X1 = 10011110011100111111111011110100
____auxvar1__recorder_init__X2 = 11110001010010111101111111010
____auxvar1__recorder_init__X3 = 1110101111010111011001001111010
____auxvar1__recorder_init__X5 = 11111000110101110111110011100001
____auxvar1__recorder_init__X6 = 1110111111011010101010000010000
____auxvar12__recorder_init__X10 = 11110101110101101101101101111010
ILA.pc1 = 1010100100000000101110000111001
ILA.pc_randinitX2 = 1010100100000111010001001100111
ILA.pc_randinitX3 = 1101101010111001100000111111001
ILA.pc_randinitX4 = 1000101110011110111001111110001
__auxvar5__recorder1 = 11111001011011111111001110111010
ILA.pc_randinitX5 = 10110101111000111111100100110101
ILA.pc_randinitX7 = 10011110011101111100000101100010
ILA.pc_randinitX8 = 1101000101011001001010101010
ILA.pc_randinitX9 = 10000111100110110000100110001000
ILA.pc_randinitX10 = 11101111101000000111100100100011
ILA.pc_randinitX11 = 10111010010101000001010001001000
input4587X1 = 111000101101011101101011100000010001011111001011001101100110000
ILA.pc_randinitX12 = 1100111011110110010000001100011
RTL.f_reset_reqs.data1_reg1 = 1
__VLG_I_hart0_server_reset_request_putX10 = 0
__VLG_I_EN_hart0_server_reset_response_getX11 = 0
ILA.x1_randinitX5 = 10001100011000100010100000000010
ILA.load_en1 = 1
ILA.load_en_randinitX6 = 1
ILA.load_en_randinitX7 = 1
ILA.load_en_randinitX8 = 1
ILA.load_en_randinitX9 = 0
RTL.near_mem.dcache.f_reset_rsps.data1_reg1 = 0
ILA.load_en_randinitX10 = 0
ILA.load_en_randinitX11 = 1
ILA.load_en_randinitX12 = 1
ILA.x4_randinitX7 = 11101000100010010011000010100010
ILA.x9_randinit = 11011000111010010110110001101111
ILA.x5_randinitX7 = 11011001101001110100100101001000
ILA.x8_randinit = 10101001000101011010110010000110
ILA.x6_randinitX7 = 10010000110001111001010110110100
ILA.x7_randinit = 1000111011011100100111110011011
ILA.x7_randinitX7 = 101111011101101101110001011010
ILA.x6_randinit = 1100001010100000100100101010001
ILA.x8_randinitX7 = 111000001001110111010001010111
ILA.x5_randinit = 1110010101111011100011101111000
ILA.x9_randinitX7 = 111100101011111000000010000000
ILA.x4_randinit = 1010111010000010111001010111111
ILA.x26_randinitX7 = 10011100001000010001110101111111
